Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain
58,3,3,75236.0,0,1,9,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0
52,2,3,15315.0,0,0,9,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0
63,5,6,52662.7538028169,0,0,9,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0
53,3,2,23228.0,1,0,8,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0
59,3,4,33378.0,1,1,9,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0
49,3,3,33471.0,1,0,10,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0
36,3,3,25252.0,1,0,9,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0
51,3,2,38232.0,1,1,8,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0
58,3,3,42523.0,0,0,8,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0
42,4,4,78789.0,0,0,10,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0
42,2,3,96547.0,0,0,8,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0
62,5,2,38201.0,0,1,9,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0
46,3,3,5305.0,0,1,9,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0
64,4,6,75154.0,0,1,10,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0
75,3,3,27469.0,0,0,10,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0
41,3,6,58684.0,0,0,8,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0
63,2,3,26887.0,0,1,9,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0
67,3,3,48726.0,0,1,9,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0
52,5,2,82072.0,0,0,9,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0
44,5,6,54880.0,1,0,9,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0
48,3,2,47889.0,1,0,8,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0
66,2,2,54342.0,1,1,9,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0
52,3,2,74854.0,1,2,9,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0
76,5,2,44124.0,0,1,9,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0
63,3,4,61250.0,0,1,10,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0
34,3,6,68655.0,0,0,10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0
53,3,3,72460.0,0,0,9,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0
56,3,2,57811.0,0,1,9,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0
47,3,3,23957.0,1,0,10,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0
67,2,2,74805.0,0,1,9,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0
45,5,3,28973.0,0,0,10,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0
52,2,4,25959.0,1,1,9,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0
51,4,6,33316.0,1,1,9,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0
33,4,4,10979.0,0,0,8,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0
78,5,6,82716.0,0,0,9,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0
30,3,3,34935.0,0,0,9,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0
73,3,4,49160.0,0,1,9,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0
61,5,4,64325.0,0,1,9,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0
46,4,3,49681.0,0,2,9,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0
74,5,3,83837.0,0,0,10,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0
64,3,3,48192.0,0,0,9,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0
63,3,3,35701.0,0,0,9,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0
34,3,6,66951.0,0,0,9,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0
62,2,2,50523.0,1,1,9,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0
61,3,3,60544.0,1,1,10,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0
50,5,2,38887.0,1,0,8,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0
46,1,4,9548.0,1,0,10,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0
52,2,3,23162.0,1,1,9,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0
44,3,4,71847.0,0,0,10,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0
47,3,3,40794.0,0,1,9,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0
79,5,4,48948.0,0,0,9,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0
68,3,3,80067.0,0,0,9,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0
42,3,3,19107.0,1,0,9,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0
60,2,2,82122.0,0,0,9,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0
35,3,2,67430.0,0,0,10,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0
49,5,6,54466.0,1,1,8,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0
32,4,6,91172.0,0,0,9,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0
49,5,2,57906.0,0,1,9,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0
45,3,3,54233.0,0,1,9,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0
65,3,3,52852.0,0,1,10,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0
49,5,6,46854.0,1,1,8,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0
54,3,3,61314.0,0,1,9,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0
54,3,3,63967.0,0,1,9,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0
62,4,3,28520.0,1,1,9,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0
56,3,4,55686.0,0,1,9,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0
73,5,4,35946.0,1,1,9,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0
36,4,2,42386.0,1,0,9,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0
65,3,3,55267.0,0,1,9,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0
70,3,6,47958.0,0,1,9,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0
32,5,3,74214.0,0,0,10,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0
68,4,4,62637.0,0,1,8,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0
49,3,6,65333.0,0,1,8,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0
50,3,3,22063.0,1,0,9,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0
55,5,3,59062.0,2,1,9,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0
68,3,4,79865.0,0,1,8,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0
73,5,3,156924.0,0,0,9,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
44,2,6,36975.0,1,0,9,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0
64,3,3,51876.0,0,0,9,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0
48,3,2,44392.0,1,1,9,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0
57,3,3,59594.0,0,1,10,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0
53,4,2,35924.0,1,1,8,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0
54,3,4,36997.0,1,1,9,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0
69,5,2,64504.0,1,2,9,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0
61,5,2,63342.0,0,1,10,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0
53,3,2,38361.0,1,0,9,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0
66,3,3,48195.0,1,1,8,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0
58,3,2,55761.0,0,1,8,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0
70,3,2,83844.0,0,0,9,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0
43,2,6,88194.0,0,1,8,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0
71,3,2,40689.0,0,1,9,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0
44,2,6,52195.0,2,1,8,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0
62,2,2,92556.0,0,0,8,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0
48,3,2,83145.0,0,0,10,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0
69,3,4,62551.0,0,0,9,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0
59,4,4,48721.0,1,1,9,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0
51,4,3,34109.0,0,1,9,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0
47,4,3,92163.0,0,0,10,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0
70,4,3,33444.0,1,1,10,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0
43,3,3,17688.0,1,0,9,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1
51,3,3,70886.0,1,0,9,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0
36,3,3,32880.0,1,0,10,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0
51,5,2,49269.0,1,0,10,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0
66,5,2,76542.0,0,0,9,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0
64,2,2,53083.0,1,1,9,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0
29,3,6,74293.0,0,0,8,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0
44,1,2,24882.0,1,0,10,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0
66,4,3,52973.0,0,1,10,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0
52,3,2,67419.0,0,1,9,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0
33,3,3,37155.0,1,0,9,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0
55,3,3,77870.0,0,1,10,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0
57,3,3,59754.0,0,1,10,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0
67,3,3,76998.0,0,1,9,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0
53,3,6,18589.0,0,0,9,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0
37,3,6,72903.0,0,0,9,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0
43,4,2,24401.0,0,0,10,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0
66,3,3,63943.0,0,1,10,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0
41,3,3,19419.0,1,0,10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0
62,4,4,39228.0,0,0,9,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0
49,3,3,34961.0,1,0,8,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0
68,2,3,63564.0,0,0,8,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0
46,5,3,51650.0,0,1,8,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0
50,3,6,38808.0,1,0,10,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0
55,3,4,70844.0,1,1,9,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0
66,3,4,26150.0,2,1,9,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0
35,3,2,18227.0,1,0,10,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0
54,3,3,45688.0,0,1,8,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0
72,5,2,59292.0,0,1,9,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0
52,5,3,23626.0,1,0,8,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0
43,3,3,72063.0,0,1,9,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0
60,3,3,56181.0,0,1,9,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0
43,3,3,71626.0,0,0,10,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0
65,5,2,40451.0,0,2,8,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0
66,4,3,63915.0,0,2,9,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0
30,3,3,34935.0,0,0,9,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0
50,5,3,78075.0,0,0,8,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0
59,5,2,66313.0,0,1,9,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0
43,3,3,7500.0,0,1,10,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0
57,5,3,84618.0,0,0,9,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0
49,3,3,27803.0,1,0,10,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0
50,3,3,30023.0,1,0,8,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0
75,3,6,77457.0,0,0,8,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0
53,4,2,52662.7538028169,1,1,9,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0
46,3,2,21675.0,1,0,8,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0
52,4,3,36138.0,1,1,9,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0
43,2,3,31086.0,1,1,9,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0
68,3,4,64497.0,0,1,10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0
50,3,2,64474.0,0,1,9,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0
31,3,3,51373.0,0,0,9,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0
33,3,6,46107.0,1,0,8,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0
51,5,2,29732.0,1,0,8,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0
70,3,3,62998.0,0,1,9,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0
60,5,5,82571.0,0,0,8,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0
66,3,3,71866.0,0,1,9,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0
46,4,2,46106.0,1,1,8,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0
70,3,2,43462.0,1,1,10,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0
48,5,3,61917.0,1,1,9,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0
33,3,6,9255.0,1,0,9,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0
54,3,6,75922.0,0,0,9,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0
70,4,3,77027.0,0,1,8,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0
60,3,2,72025.0,0,0,10,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0
63,2,4,59052.0,0,1,9,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0
74,5,2,46681.0,0,2,9,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0
46,3,3,30772.0,1,1,8,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0
58,5,6,61798.0,0,0,9,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0
57,3,2,47009.0,0,1,9,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0
68,3,3,62820.0,0,0,9,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0
61,5,2,63342.0,0,1,10,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0
56,3,6,34704.0,0,1,9,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0
71,4,5,73705.0,0,2,8,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0
59,5,3,54072.0,1,1,9,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0
77,5,2,71604.0,0,0,9,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0
44,3,3,33039.0,1,0,9,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0
64,3,3,72905.0,0,0,8,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0
56,3,6,63810.0,0,1,10,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0
70,3,3,49413.0,0,1,9,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0
54,3,2,35322.0,1,2,10,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0
57,5,3,71322.0,0,1,9,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0
65,4,2,66636.0,0,0,9,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0
34,2,3,15716.0,1,0,10,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1
59,5,6,23091.0,1,1,8,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0
45,3,3,75330.0,1,1,10,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0
27,2,6,80617.0,0,0,10,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0
56,3,2,70713.0,0,1,10,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0
65,5,2,6835.0,0,1,10,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0
69,3,6,40464.0,0,1,9,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0
35,3,4,81361.0,0,0,8,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0
35,3,3,75794.0,0,0,9,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0
45,2,6,31878.0,0,1,8,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0
65,3,6,52662.7538028169,1,1,8,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0
61,5,6,84865.0,0,0,9,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0
36,1,3,20425.0,1,0,10,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0
47,3,6,33249.0,1,0,9,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0
58,3,6,45989.0,0,1,10,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0
60,3,2,51195.0,1,1,9,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0
69,3,3,50725.0,0,1,9,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0
58,5,4,64140.0,0,2,9,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0
73,3,2,38823.0,0,1,10,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0
62,3,3,29315.0,1,1,8,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0
50,5,2,62220.0,0,1,10,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0
45,4,3,22701.0,1,0,9,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0
46,3,2,29478.0,1,0,8,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0
42,3,3,61014.0,0,1,10,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0
55,4,4,81380.0,0,0,10,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0
71,3,3,34838.0,1,1,9,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0
45,4,3,27889.0,1,0,9,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0
32,3,3,18351.0,0,0,9,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0
53,3,3,65747.0,0,1,8,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0
40,3,2,50272.0,1,0,9,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0
46,3,2,54058.0,0,1,9,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0
51,3,3,73691.0,0,1,9,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0
48,4,3,82584.0,0,0,9,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0
56,5,6,46734.0,1,2,9,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0
57,2,4,60161.0,0,1,10,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0
50,3,3,24434.0,2,0,8,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0
63,5,4,68805.0,0,1,9,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0
39,5,3,50150.0,0,0,9,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0
58,3,4,69932.0,0,1,9,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0
63,3,3,53154.0,0,1,8,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0
44,2,2,63855.0,0,0,9,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0
63,4,2,82576.0,0,0,10,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0
73,2,5,74859.0,0,0,9,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0
38,5,3,73356.0,0,0,8,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0
46,4,2,37509.0,1,0,10,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0
55,3,4,76982.0,0,0,8,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0
67,4,3,38452.0,1,1,8,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0
43,2,2,7500.0,1,0,9,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0
57,3,3,58692.0,0,1,8,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0
36,3,3,71952.0,1,0,9,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0
64,4,3,80739.0,0,0,9,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0
49,5,2,39435.0,1,0,9,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0
41,4,2,77882.0,0,0,8,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0
45,2,3,31056.0,1,0,9,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0
63,3,3,18690.0,0,0,10,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0
44,5,6,31626.0,1,0,9,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0
66,3,3,71391.0,0,1,9,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0
45,3,2,157146.0,0,0,9,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0
